time	distance
87257	188.384
87258	188.393
87259	188.429
87260	188.402
87261	188.406
87262	188.405
87263	188.468
87264	188.435
87265	188.459
87266	188.428
87267	188.437
87268	188.423
87269	188.388
87270	188.342
87271	188.432
87272	188.444
87273	188.411
87274	188.5
87275	188.407
87276	188.344
87277	188.246
87278	188.248
87279	188.254
87280	188.214
87281	188.215
87282	188.208
87283	188.222
87284	188.213
87285	188.192
87286	188.214
87287	188.227
87288	188.318
87289	188.231
87290	188.222
87291	188.239
87292	188.227
87293	188.293
87294	188.319
87295	188.266
87296	188.215
87297	188.245
87298	188.406
87299	188.345
87300	188.358
87301	188.389
87302	188.416
87303	188.425
87304	188.448
87305	188.48
87306	188.483
87307	188.471
87308	188.455
87309	188.578
87310	188.509
87311	188.525
87312	188.598
87313	188.578
87314	188.62
87315	188.554
87316	188.543
87317	188.587
87318	188.645
87319	188.579
87320	188.583
87321	188.512
87322	188.423
87323	188.449
87324	188.462
87325	188.495
87326	188.486
87327	188.535
87328	188.495
87329	188.627
87330	188.624
87331	188.674
87332	188.654
87333	188.75
87334	188.753
87335	188.745
87336	188.763
87337	188.729
87338	188.699
87339	188.716
87340	188.759
87341	188.743
87342	188.813
87343	188.849
87344	188.787
87345	188.758
87346	188.763
87347	188.78
87348	188.788
87349	188.792
87350	188.769
87351	188.736
87352	188.831
87353	188.76
87354	188.728
87355	188.709
87356	188.628
87357	188.675
87358	188.661
87359	188.664
87360	188.646
87361	188.7
87362	188.807
87363	188.798
87364	188.755
87365	188.782
87366	188.755
87367	188.705
87368	188.691
87369	188.598
87370	188.65
87371	188.711
87372	188.687
87373	188.662
87374	188.743
87375	188.73
87376	188.703
87377	188.673
87378	188.693
87379	188.751
87380	188.832
87381	188.875
87382	188.868
87383	188.821
87384	188.836
87385	188.823
87386	188.846
87387	188.891
87388	188.827
87389	188.762
87390	188.79
87391	188.857
87392	188.906
87393	188.876
87394	188.882
87395	188.894
87396	188.878
87397	188.834
87398	188.878
87399	188.823
87400	188.852
87401	188.84
87402	188.841
87403	188.888
87404	188.788
87405	188.737
87406	188.772
87407	188.895
87408	188.908
87409	188.858
87410	188.864
87411	188.88
87412	188.851
87413	188.926
87414	188.915
87415	188.81
87416	188.775
87417	188.802
87418	188.838
87419	188.795
87420	188.783
87421	188.747
87422	188.697
87423	188.772
87424	188.714
87425	188.74
87426	188.658
87427	188.726
87428	188.678
87429	188.659
87430	188.707
87431	188.729
87432	188.719
87433	188.744
87434	188.759
87435	188.738
87436	188.778
87437	188.684
87438	188.599
87439	188.515
87440	188.468
87441	188.467
87442	188.573
87443	188.589
87444	188.631
87445	188.65
87446	188.6
87447	188.609
87448	188.58
87449	188.478
87450	188.478
87451	188.521
87452	188.566
87453	188.572
87454	188.544
87455	188.554
87456	188.584
87457	188.595
87458	188.62
87459	188.643
87460	188.503
87461	188.518
87462	188.616
87463	188.673
87464	188.74
87465	188.685
87466	188.693
87467	188.745
87468	188.799
87469	188.758
87470	188.787
87471	188.774
87472	188.769
87473	188.829
87474	188.883
87475	188.948
87476	188.891
87477	188.873
87478	188.834
87479	188.87
87480	188.837
87481	188.817
87482	188.804
87483	188.784
87484	188.781
87485	188.693
87486	188.754
87487	188.719
87488	188.659
87489	188.715
87490	188.739
87491	188.696
87492	188.616
87493	188.624
87494	188.554
87495	188.551
87496	188.565
87497	188.604
87498	188.644
87499	188.585
87500	188.579
87501	188.622
87502	188.622
87503	188.657
87504	188.633
87505	188.678
87506	188.637
87507	188.664
87508	188.653
87509	188.607
87510	188.564
87511	188.585
87512	188.586
87513	188.676
87514	188.725
87515	188.671
87516	188.641
87517	188.661
87518	188.546
87519	188.514
87520	188.476
87521	188.418
87522	188.385
87523	188.367
87524	188.385
87525	188.388
87526	188.409
87527	188.477
87528	188.453
87529	188.49
87530	188.54
87531	188.506
87532	188.54
87533	188.53
87534	188.581
87535	188.595
87536	188.61
87537	188.595
87538	188.612
87539	188.683
87540	188.654
87541	188.684
87542	188.677
87543	188.735
87544	188.754
87545	188.765
87546	188.756
87547	188.803
87548	188.848
87549	188.872
87550	188.922
87551	188.853
87552	188.96
87553	189.056
87554	188.986
87555	189.08
87556	189.054
87557	189.146
87558	189.123
87559	189.147
87560	189.15
87561	189.132
87562	189.076
87563	189.143
87564	189.128
87565	189.116
87566	189.075
87567	189.071
87568	189.09
87569	189.244
87570	189.214
87571	189.163
87572	189.121
87573	189.084
87574	189.085
87575	189.108
87576	189.073
87577	189.018
87578	189.035
87579	188.919
87580	188.91
87581	188.961
87582	188.944
87583	189.027
87584	189.051
87585	189.11
87586	189.166
87587	189.24
87588	189.222
87589	189.264
87590	189.262
87591	189.298
87592	189.323
87593	189.329
87594	189.28
87595	189.375
87596	189.419
87597	189.458
87598	189.421
87599	189.257
87600	189.336
87601	189.261
87602	189.259
87603	189.309
87604	189.195
87605	189.248
87606	189.29
87607	189.333
87608	189.365
87609	189.3
87610	189.333
87611	189.35
87612	189.334
87613	189.313
87614	189.336
87615	189.281
87616	189.282
87617	189.278
87618	189.34
87619	189.274
87620	189.342
87621	189.339
87622	189.33
87623	189.348
87624	189.369
87625	189.348
87626	189.353
87627	189.406
87628	189.507
87629	189.591
87630	189.66
87631	189.574
87632	189.621
87633	189.584
87634	189.546
87635	189.526
87636	189.571
87637	189.661
87638	189.737
87639	189.719
87640	189.694
87641	189.748
87642	189.803
87643	189.776
87644	189.787
87645	189.826
87646	189.804
87647	189.833
87648	189.8
87649	189.826
87650	189.796
87651	189.763
87652	189.802
87653	189.79
87654	189.799
87655	189.693
87656	189.779
87657	189.827
87658	189.754
87659	189.778
87660	189.81
87661	189.759
87662	189.753
87663	189.775
87664	189.83
87665	189.864
87666	189.949
87667	189.95
87668	190.003
87669	190.018
87670	190.085
87671	190.092
87672	190.131
87673	190.095
87674	190.052
87675	190.088
87676	189.996
87677	189.998
87678	189.925
87679	189.937
87680	189.982
87681	190.044
87682	190.096
87683	190.058
87684	190.117
87685	190.151
87686	190.126
87687	190.198
87688	190.16
87689	190.161
87690	190.193
87691	190.188
87692	190.179
87693	190.149
87694	190.142
87695	190.108
87696	190.11
87697	190.075
87698	190.077
87699	189.988
87700	189.916
87701	189.953
87702	190.007
87703	189.997
87704	189.988
87705	190.004
87706	190.026
87707	190.01
87708	189.994
87709	189.835
87710	189.944
87711	189.92
87712	189.921
87713	189.876
87714	189.861
87715	189.818
87716	189.855
87717	189.89
87718	189.833
87719	189.78
87720	189.806
87721	189.727
87722	189.748
87723	189.804
87724	189.874
87725	189.971
87726	189.93
87727	189.937
87728	189.915
87729	189.965
87730	189.951
87731	189.913
87732	189.947
87733	189.964
87734	189.909
87735	189.945
87736	190.052
87737	190.007
87738	189.903
87739	189.845
87740	189.884
87741	189.878
87742	189.892
87743	189.874
87744	189.935
87745	189.962
87746	189.904
87747	189.868
87748	189.889
87749	189.886
87750	189.983
87751	189.997
87752	190.066
87753	190.109
87754	190.189
87755	190.206
87756	190.142
87757	190.185
87758	190.181
87759	190.113
87760	190.074
87761	189.991
87762	189.885
87763	189.947
87764	189.831
87765	189.778
87766	189.843
87767	189.842
87768	189.929
87769	189.883
87770	189.854
87771	189.887
87772	189.911
87773	189.914
87774	189.918
87775	190.011
87776	189.955
87777	189.904
87778	189.917
87779	189.829
87780	189.794
87781	189.811
87782	189.766
87783	189.62
87784	189.621
87785	189.806
87786	189.766
87787	189.739
87788	189.802
87789	189.775
87790	189.674
87791	189.719
87792	189.728
87793	189.718
87794	189.652
87795	189.583
87796	189.666
87797	189.626
87798	189.536
87799	189.548
87800	189.536
87801	189.595
87802	189.573
87803	189.635
87804	189.618
87805	189.629
87806	189.64
87807	189.689
87808	189.701
87809	189.671
87810	189.658
87811	189.654
87812	189.603
87813	189.611
87814	189.606
87815	189.53
87816	189.57
87817	189.523
87818	189.539
87819	189.557
87820	189.611
87821	189.705
87822	189.733
87823	189.653
87824	189.725
87825	189.787
87826	189.811
87827	189.754
87828	189.77
87829	189.738
87830	189.777
87831	189.807
87832	189.92
87833	190.03
87834	189.993
87835	189.978
87836	189.958
87837	189.947
87838	189.917
87839	189.943
87840	189.994
87841	190.018
87842	190.014
87843	189.992
87844	189.983
87845	190.012
87846	189.934
87847	190.044
87848	190.027
87849	190.036
87850	190.049
87851	189.98
87852	190.004
87853	190.086
87854	190.036
87855	190.109
87856	190.083
87857	190.079
87858	190.053
87859	190.078
87860	190.077
87861	190.041
87862	190.106
87863	190.073
87864	189.964
87865	189.956
87866	189.941
87867	189.825
87868	189.859
87869	189.886
87870	189.88
87871	189.911
87872	189.902
87873	189.858
87874	189.829
87875	189.824
87876	189.847
87877	189.797
87878	189.778
87879	189.699
87880	189.713
87881	189.648
87882	189.663
87883	189.647
87884	189.555
87885	189.617
87886	189.599
87887	189.655
87888	189.751
87889	189.75
87890	189.828
87891	189.714
87892	189.635
87893	189.587
87894	189.519
87895	189.493
87896	189.448
87897	189.387
87898	189.416
87899	189.388
87900	189.403
87901	189.421
87902	189.456
87903	189.398
87904	189.419
87905	189.473
87906	189.502
87907	189.539
87908	189.549
87909	189.611
87910	189.701
87911	189.748
87912	189.74
87913	189.773
87914	189.886
87915	189.871
87916	189.873
87917	189.888
87918	189.922
87919	189.949
87920	189.912
87921	189.939
87922	189.938
87923	189.977
87924	189.942
87925	189.977
87926	190.061
87927	190.14
87928	190.23
87929	190.241
87930	190.242
87931	190.254
87932	190.196
87933	190.11
87934	190.13
87935	190.161
87936	190.214
87937	190.267
87938	190.249
87939	190.221
87940	190.349
87941	190.382
87942	190.351
87943	190.376
87944	190.455
87945	190.505
87946	190.489
87947	190.516
87948	190.5
87949	190.544
87950	190.568
87951	190.577
87952	190.595
87953	190.552
87954	190.511
87955	190.507
87956	190.593
87957	190.575
87958	190.501
87959	190.489
87960	190.512
87961	190.505
87962	190.473
87963	190.473
87964	190.54
87965	190.539
87966	190.437
87967	190.376
87968	190.336
87969	190.353
87970	190.354
87971	190.273
87972	190.223
87973	190.19
87974	190.241
87975	190.22
87976	190.25
87977	190.306
87978	190.27
87979	190.296
87980	190.172
87981	190.222
87982	190.258
87983	190.313
87984	190.292
87985	190.307
87986	190.245
87987	190.203
87988	190.09
87989	190.016
87990	190.008
87991	190.054
87992	190.055
87993	189.939
87994	190.011
87995	189.993
87996	189.992
87997	190.008
87998	190.057
87999	190.133
88000	190.185
88001	190.138
88002	190.116
88003	190.143
88004	190.172
88005	190.179
88006	190.084
88007	190.169
88008	190.172
88009	190.196
88010	190.187
88011	190.323
88012	190.394
88013	190.317
88014	190.272
88015	190.327
88016	190.338
88017	190.337
88018	190.353
88019	190.321
88020	190.319
88021	190.358
88022	190.379
88023	190.449
88024	190.395
88025	190.407
88026	190.421
88027	190.425
88028	190.413
88029	190.38
88030	190.36
88031	190.463
88032	190.441
88033	190.459
88034	190.434
88035	190.478
88036	190.487
88037	190.483
88038	190.442
88039	190.427
88040	190.388
88041	190.435
88042	190.454
88043	190.427
88044	190.351
88045	190.366
88046	190.342
88047	190.293
88048	190.273
88049	190.282
88050	190.254
88051	190.265
88052	190.283
88053	190.339
88054	190.329
88055	190.319
88056	190.31
88057	190.31
88058	190.187
88059	190.13
88060	190.11
88061	190.06
88062	189.989
88063	189.948
88064	189.946
88065	189.859
88066	189.868
88067	189.878
88068	189.921
88069	189.983
88070	189.957
88071	189.869
88072	189.888
88073	189.916
88074	189.907
88075	189.839
88076	189.798
88077	189.799
88078	189.774
88079	189.707
88080	189.773
88081	189.736
88082	189.736
88083	189.728
88084	189.668
88085	189.575
88086	189.605
88087	189.622
88088	189.621
88089	189.657
88090	189.688
88091	189.691
88092	189.718
88093	189.714
88094	189.671
88095	189.677
88096	189.583
88097	189.608
88098	189.516
88099	189.581
88100	189.657
88101	189.719
88102	189.665
88103	189.673
88104	189.743
88105	189.766
88106	189.696
88107	189.666
88108	189.672
88109	189.631
88110	189.704
88111	189.671
88112	189.611
88113	189.558
88114	189.613
88115	189.633
88116	189.624
88117	189.598
88118	189.511
88119	189.5
88120	189.572
88121	189.542
88122	189.579
88123	189.684
88124	189.694
88125	189.716
88126	189.735
88127	189.751
88128	189.729
88129	189.653
88130	189.615
88131	189.577
88132	189.571
88133	189.52
88134	189.499
88135	189.508
88136	189.596
88137	189.552
88138	189.557
88139	189.641
88140	189.618
88141	189.616
88142	189.565
88143	189.604
88144	189.544
88145	189.643
88146	189.71
88147	189.68
88148	189.689
88149	189.751
88150	189.828
88151	189.797
88152	189.804
88153	189.796
88154	189.901
88155	189.92
88156	189.903
88157	189.88
88158	189.835
88159	189.848
88160	189.832
88161	189.838
88162	189.829
88163	189.849
88164	189.85
88165	189.844
88166	189.807
88167	189.754
88168	189.727
88169	189.743
88170	189.749
88171	189.697
88172	189.656
88173	189.661
88174	189.651
88175	189.717
88176	189.7
88177	189.729
88178	189.694
88179	189.715
88180	189.773
88181	189.723
88182	189.831
88183	189.767
88184	189.808
88185	189.823
88186	189.845
88187	189.883
88188	189.921
88189	189.941
88190	189.925
88191	189.926
88192	189.93
88193	189.899
88194	189.92
88195	189.897
88196	189.903
88197	189.796
88198	189.803
88199	189.732
88200	189.621
88201	189.512
88202	189.495
88203	189.602
88204	189.643
88205	189.606
88206	189.57
88207	189.488
88208	189.463
88209	189.442
88210	189.493
88211	189.447
88212	189.468
88213	189.409
88214	189.376
88215	189.443
88216	189.358
88217	189.402
88218	189.453
88219	189.515
88220	189.52
88221	189.511
88222	189.547
88223	189.529
88224	189.518
88225	189.524
88226	189.466
88227	189.441
88228	189.407
88229	189.337
88230	189.318
88231	189.255
88232	189.32
88233	189.358
88234	189.393
88235	189.383
88236	189.447
88237	189.455
88238	189.436
88239	189.446
88240	189.461
88241	189.429
88242	189.42
88243	189.54
88244	189.444
88245	189.483
88246	189.536
88247	189.504
88248	189.446
88249	189.446
88250	189.607
88251	189.576
88252	189.591
88253	189.594
88254	189.54
88255	189.552
88256	189.64
88257	189.6
88258	189.634
88259	189.653
88260	189.688
88261	189.723
88262	189.752
88263	189.798
88264	189.774
88265	189.766
88266	189.739
88267	189.67
88268	189.625
88269	189.571
88270	189.579
88271	189.582
88272	189.605
88273	189.731
88274	189.689
88275	189.68
88276	189.587
88277	189.551
88278	189.528
88279	189.567
88280	189.545
88281	189.524
88282	189.455
88283	189.463
88284	189.489
88285	189.512
88286	189.452
88287	189.498
88288	189.589
88289	189.62
88290	189.581
88291	189.622
88292	189.613
88293	189.601
88294	189.581
88295	189.589
88296	189.541
88297	189.532
88298	189.565
88299	189.594
88300	189.657
88301	189.66
88302	189.617
88303	189.69
88304	189.692
88305	189.759
88306	189.705
88307	189.71
88308	189.604
88309	189.666
88310	189.546
88311	189.614
88312	189.569
88313	189.609
88314	189.638
88315	189.614
88316	189.595
88317	189.638
88318	189.696
88319	189.676
88320	189.668
88321	189.64
88322	189.693
88323	189.694
88324	189.63
88325	189.622
88326	189.683
88327	189.615
88328	189.614
88329	189.663
88330	189.604
88331	189.573
88332	189.477
88333	189.512
88334	189.535
88335	189.586
88336	189.692
88337	189.688
88338	189.698
88339	189.702
88340	189.689
88341	189.599
88342	189.543
88343	189.521
88344	189.538
88345	189.506
88346	189.466
88347	189.4
88348	189.401
88349	189.411
88350	189.425
88351	189.405
88352	189.458
88353	189.494
88354	189.426
88355	189.479
88356	189.506
88357	189.502
88358	189.571
88359	189.612
88360	189.601
88361	189.725
88362	189.738
88363	189.718
88364	189.69
88365	189.687
88366	189.671
88367	189.675
88368	189.697
88369	189.74
88370	189.727
88371	189.709
88372	189.781
88373	189.735
88374	189.787
88375	189.742
88376	189.783
88377	189.782
88378	189.833
88379	189.758
88380	189.7
88381	189.825
88382	189.882
88383	189.896
88384	189.893
88385	189.875
88386	189.88
88387	189.898
88388	189.91
88389	189.899
88390	189.917
88391	189.925
88392	189.934
88393	189.991
88394	190.037
88395	190.087
88396	190.115
88397	190.116
88398	190.133
88399	190.156
88400	190.166
88401	190.093
88402	190.101
88403	190.092
88404	190.092
88405	190.107
88406	190.058
88407	190.098
88408	190.046
88409	190.08
88410	190.088
88411	189.944
88412	190.029
88413	189.97
88414	190.006
88415	189.96
88416	189.996
88417	189.969
88418	189.961
88419	189.878
88420	189.878
88421	189.723
88422	189.73
88423	189.726
88424	189.74
88425	189.735
88426	189.689
88427	189.692
88428	189.772
88429	189.946
88430	189.891
88431	189.925
88432	189.975
88433	189.933
88434	189.938
88435	189.919
88436	189.957
88437	189.962
88438	189.995
88439	189.975
88440	189.913
88441	189.966
88442	190.031
88443	190.051
88444	190.034
88445	190.048
88446	190.064
88447	190.072
88448	190.006
88449	189.934
88450	189.893
88451	189.921
88452	190.013
88453	190.045
88454	190.081
88455	190.047
88456	190.142
88457	190.104
88458	190.078
88459	189.99
88460	190.012
88461	189.996
88462	190.048
88463	190.038
88464	190.013
88465	189.99
88466	189.982
88467	190.025
88468	190.038
88469	190.09
88470	190.116
88471	190.03
88472	190.062
88473	190.031
88474	190.019
88475	189.936
88476	189.837
88477	189.736
88478	189.685
88479	189.657
88480	189.703
88481	189.668
88482	189.766
88483	189.685
88484	189.789
88485	189.737
88486	189.707
88487	189.656
88488	189.658
88489	189.646
88490	189.645
88491	189.594
88492	189.572
88493	189.569
88494	189.558
88495	189.613
88496	189.628
88497	189.61
88498	189.48
88499	189.49
88500	189.456
88501	189.475
88502	189.365
88503	189.28
88504	189.332
88505	189.271
88506	189.41
88507	189.401
88508	189.371
88509	189.389
88510	189.384
88511	189.386
88512	189.414
88513	189.376
88514	189.378
88515	189.361
88516	189.388
88517	189.366
88518	189.438
88519	189.466
88520	189.438
88521	189.402
88522	189.474
88523	189.518
88524	189.464
88525	189.452
88526	189.421
88527	189.441
88528	189.4
88529	189.453
88530	189.466
88531	189.477
88532	189.404
88533	189.389
88534	189.297
88535	189.34
88536	189.397
88537	189.37
88538	189.37
88539	189.388
88540	189.366
88541	189.411
88542	189.412
88543	189.431
88544	189.453
88545	189.474
88546	189.511
88547	189.459
88548	189.403
88549	189.444
88550	189.433
88551	189.463
88552	189.444
88553	189.333
88554	189.267
88555	189.237
88556	189.228
88557	189.265
88558	189.439
88559	189.412
88560	189.443
88561	189.518
88562	189.454
88563	189.444
88564	189.397
88565	189.425
88566	189.321
88567	189.319
88568	189.279
88569	189.364
88570	189.392
88571	189.32
88572	189.298
88573	189.331
88574	189.333
88575	189.337
88576	189.355
88577	189.284
88578	189.335
88579	189.316
88580	189.357
88581	189.379
88582	189.335
88583	189.352
88584	189.276
88585	189.248
88586	189.255
88587	189.365
88588	189.373
88589	189.454
88590	189.485
88591	189.535
88592	189.573
88593	189.514
88594	189.533
88595	189.578
88596	189.594
88597	189.673
88598	189.664
88599	189.714
88600	189.651
88601	189.585
88602	189.622
88603	189.601
88604	189.616
88605	189.625
88606	189.563
88607	189.498
88608	189.51
88609	189.509
88610	189.653
88611	189.683
88612	189.645
88613	189.681
88614	189.686
88615	189.679
88616	189.638
88617	189.656
88618	189.664
88619	189.623
88620	189.618
88621	189.604
88622	189.69
88623	189.726
88624	189.715
88625	189.649
88626	189.684
88627	189.635
88628	189.683
88629	189.761
88630	189.767
88631	189.801
88632	189.769
88633	189.783
88634	189.748
88635	189.789
88636	189.783
88637	189.727
88638	189.795
88639	189.901
88640	189.871
88641	189.849
88642	189.772
88643	189.811
88644	189.748
88645	189.697
88646	189.773
88647	189.733
88648	189.714
88649	189.663
88650	189.616
88651	189.606
88652	189.61
88653	189.612
88654	189.693
88655	189.629
88656	189.633
88657	189.701
88658	189.674
88659	189.594
88660	189.696
88661	189.66
88662	189.6
88663	189.611
88664	189.7
88665	189.773
88666	189.848
88667	189.843
88668	189.766
88669	189.716
88670	189.877
88671	189.849
88672	189.862
88673	189.927
88674	189.912
88675	189.933
88676	189.895
88677	189.822
88678	189.826
88679	189.839
88680	189.829
88681	189.908
88682	189.922
88683	189.877
88684	189.822
88685	189.918
88686	189.998
88687	190.028
88688	190.063
88689	190.008
88690	190.071
88691	190.076
88692	190.044
88693	190.09
88694	189.957
88695	190.093
88696	190.112
88697	190.151
88698	190.141
88699	190.217
88700	190.186
88701	190.14
88702	190.14
88703	190.13
88704	190.134
88705	190.113
88706	190.236
88707	190.159
88708	190.044
88709	189.97
88710	189.972
88711	189.952
88712	190.065
88713	190.117
88714	190.194
88715	190.218
88716	190.173
88717	190.246
88718	190.163
88719	190.13
88720	190.22
88721	190.187
88722	190.195
88723	190.218
88724	190.265
88725	190.317
88726	190.436
88727	190.446
88728	190.463
88729	190.471
88730	190.529
88731	190.564
88732	190.544
88733	190.474
88734	190.342
88735	190.353
88736	190.34
88737	190.397
88738	190.383
88739	190.396
88740	190.375
88741	190.398
88742	190.468
88743	190.483
88744	190.45
88745	190.521
88746	190.472
88747	190.404
88748	190.38
88749	190.365
88750	190.296
88751	190.27
88752	190.281
88753	190.232
88754	190.101
88755	190.089
88756	190.077
88757	190.094
88758	190.034
88759	190.129
88760	190.093
88761	190.152
88762	190.102
88763	190.042
88764	190.069
88765	190.046
88766	190.042
88767	190.094
88768	190.155
88769	190.153
88770	190.169
88771	190.178
88772	190.142
88773	190.079
88774	190.004
88775	189.996
88776	190.036
88777	190.025
88778	189.966
88779	190.074
88780	190.073
88781	190.055
88782	190.048
88783	190.132
88784	190.219
88785	190.216
88786	190.247
88787	190.257
88788	190.252
88789	190.276
88790	190.227
88791	190.156
88792	190.149
88793	190.061
88794	189.978
88795	190.079
88796	189.979
88797	190.011
88798	190.039
88799	190.033
88800	189.973
88801	190.066
88802	190.165
88803	190.088
88804	190.076
88805	190.066
88806	190.09
88807	190.097
88808	190.148
88809	190.167
88810	190.254
88811	190.35
88812	190.335
88813	190.436
88814	190.393
88815	190.358
88816	190.371
88817	190.363
88818	190.334
88819	190.402
88820	190.429
88821	190.404
88822	190.404
88823	190.47
88824	190.465
88825	190.471
88826	190.489
88827	190.559
88828	190.599
88829	190.661
88830	190.65
88831	190.649
88832	190.597
88833	190.579
88834	190.593
88835	190.638
88836	190.705
88837	190.626
88838	190.613
88839	190.635
88840	190.581
88841	190.54
88842	190.664
88843	190.647
88844	190.608
88845	190.609
88846	190.57
88847	190.544
88848	190.459
88849	190.451
88850	190.495
88851	190.517
88852	190.617
88853	190.61
88854	190.554
88855	190.521
88856	190.509
88857	190.513
88858	190.546
88859	190.356
88860	190.309
88861	190.337
88862	190.306
88863	190.445
88864	190.401
88865	190.397
88866	190.382
88867	190.327
88868	190.346
88869	190.289
88870	190.301
88871	190.294
88872	190.289
88873	190.212
88874	190.251
88875	190.19
88876	190.297
88877	190.289
88878	190.303
88879	190.278
88880	190.2
88881	190.204
88882	190.26
88883	190.276
88884	190.28
88885	190.238
88886	190.196
88887	190.163
88888	190.138
88889	190.165
88890	190.17
88891	190.146
88892	190.207
88893	190.295
88894	190.331
88895	190.379
88896	190.385
88897	190.43
88898	190.395
88899	190.425
88900	190.477
88901	190.449
88902	190.421
88903	190.431
88904	190.489
88905	190.555
88906	190.506
88907	190.528
88908	190.507
88909	190.495
88910	190.509
88911	190.544
88912	190.637
88913	190.594
88914	190.579
88915	190.611
88916	190.573
88917	190.547
88918	190.506
88919	190.482
88920	190.482
88921	190.499
88922	190.561
88923	190.477
88924	190.482
88925	190.558
88926	190.658
88927	190.693
88928	190.648
88929	190.558
88930	190.521
88931	190.47
88932	190.572
88933	190.535
88934	190.522
88935	190.538
88936	190.494
88937	190.535
88938	190.605
88939	190.615
88940	190.671
88941	190.648
88942	190.701
88943	190.709
88944	190.741
88945	190.787
88946	190.795
88947	190.835
88948	190.794
88949	190.83
88950	190.836
88951	190.886
88952	190.869
88953	190.792
88954	190.781
88955	190.77
88956	190.714
88957	190.755
88958	190.781
88959	190.747
88960	190.68
88961	190.711
88962	190.753
88963	190.772
88964	190.715
88965	190.726
88966	190.702
88967	190.679
88968	190.683
88969	190.607
88970	190.635
88971	190.651
88972	190.584
88973	190.645
88974	190.616
88975	190.625
88976	190.657
88977	190.626
88978	190.642
88979	190.633
88980	190.61
88981	190.512
88982	190.476
88983	190.487
88984	190.447
88985	190.488
88986	190.452
88987	190.461
88988	190.516
88989	190.532
88990	190.501
88991	190.402
88992	190.47
88993	190.502
88994	190.516
88995	190.495
88996	190.475
88997	190.45
88998	190.497
88999	190.505
89000	190.41
89001	190.337
89002	190.403
89003	190.517
89004	190.532
89005	190.467
89006	190.49
89007	190.538
89008	190.567
89009	190.589
89010	190.632
89011	190.666
89012	190.646
89013	190.646
89014	190.665
89015	190.646
89016	190.764
89017	190.698
89018	190.714
89019	190.763
89020	190.822
89021	190.883
89022	190.921
89023	190.954
89024	190.911
89025	190.945
89026	190.916
89027	190.92
89028	190.864
89029	190.808
89030	190.714
89031	190.803
89032	190.803
89033	190.842
89034	190.861
89035	190.941
89036	191.041
89037	191.108
89038	191.066
89039	190.99
89040	190.924
89041	190.897
89042	190.869
89043	190.842
89044	190.872
89045	190.928
89046	190.947
89047	191.049
89048	191.07
89049	191.113
89050	191.145
89051	191.198
89052	191.221
89053	191.202
89054	191.143
89055	191.16
89056	191.05
89057	191.004
89058	190.979
89059	190.996
89060	191.044
89061	191.068
89062	191.061
89063	191.147
89064	191.1
89065	191.152
89066	191.17
89067	191.215
89068	191.325
89069	191.261
89070	191.259
89071	191.289
89072	191.251
89073	191.282
89074	191.347
89075	191.343
89076	191.338
89077	191.37
89078	191.355
89079	191.423
89080	191.461
89081	191.519
89082	191.61
89083	191.624
89084	191.643
89085	191.628
89086	191.647
89087	191.65
89088	191.638
89089	191.609
89090	191.662
89091	191.734
89092	191.811
89093	191.82
89094	191.875
89095	191.845
89096	191.91
89097	191.957
89098	191.934
89099	191.948
89100	191.935
89101	191.951
89102	191.935
89103	191.988
89104	191.981
89105	191.976
89106	191.994
89107	191.924
89108	191.963
89109	191.98
89110	191.97
89111	191.905
89112	191.95
89113	191.894
89114	191.934
89115	191.973
89116	191.927
89117	191.896
89118	191.989
89119	191.986
89120	191.924
89121	192.009
89122	191.983
89123	191.946
89124	191.979
89125	191.891
89126	191.842
89127	191.898
89128	191.896
89129	191.889
89130	191.978
89131	191.96
89132	192.004
89133	192.077
89134	192.058
89135	192.093
89136	192.135
89137	192.13
89138	192.117
89139	192.153
89140	192.167
89141	192.215
89142	192.218
89143	192.218
89144	192.205
89145	192.216
89146	192.211
89147	192.254
89148	192.173
89149	192.106
89150	192.067
89151	192.081
89152	192.023
89153	192.012
89154	192.019
89155	192.124
89156	192.187
89157	192.116
89158	192.135
89159	192.103
89160	192.15
89161	192.129
89162	192.088
89163	192.068
89164	191.992
89165	192.027
89166	192.068
89167	192.038
89168	192.04
89169	191.925
89170	191.945
89171	191.871
89172	191.89
89173	191.951
89174	191.956
89175	191.922
89176	191.892
89177	191.936
89178	191.983
89179	192.059
89180	192.111
89181	192.141
89182	192.201
89183	192.202
89184	192.325
89185	192.271
89186	192.249
89187	192.238
89188	192.246
89189	192.176
89190	192.28
89191	192.266
89192	192.283
89193	192.331
89194	192.3
89195	192.266
89196	192.329
89197	192.364
89198	192.37
89199	192.375
89200	192.367
89201	192.324
89202	192.316
89203	192.248
89204	192.134
89205	192.113
89206	192.098
89207	192.121
89208	192.141
89209	192.172
89210	192.234
89211	192.318
89212	192.308
89213	192.329
89214	192.302
89215	192.347
89216	192.373
89217	192.361
89218	192.333
89219	192.384
89220	192.408
89221	192.377
89222	192.352
89223	192.356
89224	192.391
89225	192.451
89226	192.458
89227	192.521
89228	192.509
89229	192.576
89230	192.47
89231	192.404
89232	192.379
89233	192.389
89234	192.395
89235	192.363
89236	192.368
89237	192.405
89238	192.351
89239	192.439
89240	192.408
89241	192.366
89242	192.322
89243	192.392
89244	192.471
89245	192.475
89246	192.444
89247	192.497
89248	192.296
89249	192.28
89250	192.329
89251	192.307
89252	192.3
89253	192.411
89254	192.443
89255	192.464
